player_id,sessions_per_week,avg_session_minutes,hours_per_session,total_weeks_active,total_playtime_hours,total_activity_minutes,achievements_unlocked,purchases_made,xp_earned,player_level,friends_count,quests_completed,items_crafted,chat_messages,days_since_last_login,toxicity_reports,clan_participation_rate,monetisation_score,engagement_score,noise_uniform_1,noise_uniform_2,noise_gauss_1,label
20553,11,44.5,0.74,1,8.14,490,9,0,1108,8,20,6,9,96,0,0,0.433,0.0,0.29,0.8422,0.0753,-0.4588,0
20554,14,71.1,1.18,1,16.52,995,18,1,625,26,23,0,11,165,32,0,0.091,2.18,0.498,0.7525,0.3101,0.1066,0
20555,7,49.5,0.82,26,149.24,9009,34,3,1853,47,87,0,26,45,35,1,0.208,5.46,0.408,0.5168,0.0674,0.5955,0
20556,14,114.2,1.9,6,159.6,9593,3,0,1857,21,146,29,0,39,30,2,0.534,0.0,0.497,0.2456,0.8973,-0.392,1
20557,4,58.3,0.97,32,124.16,7462,26,1,2301,1,70,0,5,4,28,1,0.0,1.97,0.157,0.5432,0.613,2.4003,0
20558,11,5.0,0.08,38,33.44,2090,0,1,1148,53,4,10,8,0,4,0,0.186,1.08,0.346,0.1593,0.378,0.448,0
20559,6,36.9,0.62,26,96.72,5756,17,0,1539,43,71,10,0,100,36,0,0.0,0.0,0.332,0.6978,0.8214,-2.1848,0
20560,6,51.7,0.86,18,92.88,5584,20,3,3501,40,0,37,9,0,0,1,0.017,5.58,0.225,0.8694,0.7304,-0.4999,1
20561,15,70.1,1.17,31,544.05,32596,20,2,1620,21,9,8,0,0,15,1,0.233,4.34,0.505,0.307,0.3424,-0.7144,0
20562,4,65.5,1.09,33,143.88,8646,9,1,2222,27,0,0,4,211,68,0,0.0,2.09,0.193,0.7651,0.2275,1.1998,0
20563,3,102.9,1.72,32,165.12,9878,21,2,2347,48,113,0,7,0,42,0,0.27,5.44,0.27,0.6389,0.301,0.1013,1
20564,6,59.7,1.0,17,102.0,6089,4,0,2112,26,107,0,15,169,32,0,0.0,0.0,0.378,0.4557,0.4735,0.6392,0
20565,14,65.2,1.09,28,427.28,25558,30,5,1518,3,83,22,0,192,26,0,0.345,10.45,0.482,0.8752,0.6215,0.0883,1
20566,8,45.7,0.76,22,133.76,8043,12,1,1635,19,117,14,9,76,52,1,0.25,1.76,0.167,0.0239,0.8684,0.3935,0
20567,10,95.0,1.58,37,584.6,35150,30,3,2201,40,83,10,20,67,24,0,0.083,7.74,0.428,0.9085,0.6999,0.2714,1
20568,8,91.9,1.53,1,12.24,735,28,0,1749,20,11,26,0,79,0,2,0.447,0.0,0.426,0.9839,0.3575,-0.5562,1
20569,4,21.3,0.36,32,46.08,2726,18,1,1879,23,59,0,21,6,13,0,0.434,1.36,0.159,0.7918,0.8415,0.5817,0
20570,6,16.1,0.27,29,46.98,2801,84,0,1475,25,80,0,0,207,46,2,0.111,0.0,0.33,0.1125,0.4945,1.0589,1
20571,2,54.1,0.9,28,50.4,3030,7,3,1349,38,121,4,3,0,37,0,0.153,5.7,0.165,0.4246,0.3149,-1.4474,1
20572,6,40.6,0.68,33,134.64,8039,48,0,2869,1,157,27,0,69,9,1,0.221,0.0,0.288,0.4057,0.6662,0.5276,0
20573,8,57.9,0.96,47,360.96,21770,36,0,1932,16,64,4,9,0,61,0,0.129,0.0,0.405,0.8145,0.7386,0.5379,0
20574,3,66.0,1.1,14,46.2,2772,0,0,1081,14,53,27,24,88,17,1,0.223,0.0,0.127,0.7695,0.6118,1.758,0
20575,5,85.7,1.43,1,7.15,428,0,0,2711,11,17,8,11,0,41,0,0.283,0.0,0.435,0.4671,0.4701,0.9092,0
20576,7,33.3,0.55,32,123.2,7459,15,2,2386,14,75,4,8,92,0,0,0.288,3.1,0.216,0.0379,0.8927,1.2337,0
20577,3,73.3,1.22,31,113.46,6817,12,2,3085,16,19,6,0,43,5,0,0.197,4.44,0.276,0.1211,0.03,-0.4127,0
20578,5,28.4,0.47,41,96.35,5822,27,0,2176,9,90,6,6,88,25,2,0.003,0.0,0.115,0.5345,0.9156,0.4047,0
20579,13,31.7,0.53,25,172.25,10302,29,2,107,31,81,24,11,170,20,0,0.108,3.06,0.342,0.3204,0.5239,0.1641,1
20580,2,57.5,0.96,17,32.64,1955,0,0,1182,19,55,0,13,147,53,2,0.045,0.0,0.324,0.4912,0.8355,-0.4331,0
20581,12,40.8,0.68,22,179.52,10771,49,0,1052,56,67,0,5,174,37,0,0.222,0.0,0.453,0.6715,0.5516,-0.2434,0
20582,5,65.6,1.09,10,54.5,3280,0,0,2987,25,27,25,15,0,0,1,0.0,0.0,0.262,0.6017,0.0297,-0.0969,0
20583,6,34.7,0.58,1,3.48,208,27,0,1739,35,31,2,16,92,0,0,0.0,0.0,0.387,0.524,0.7506,0.8447,0
20584,3,45.0,0.75,30,67.5,4050,21,0,1455,47,39,9,0,0,3,3,0.296,0.0,0.283,0.8398,0.9694,1.1243,1
20585,10,5.0,0.08,1,0.8,50,39,2,1719,1,77,1,15,0,7,2,0.0,2.16,0.405,0.8198,0.753,-0.2858,0
20586,6,49.4,0.82,9,44.28,2668,7,0,2260,42,126,10,10,0,51,0,0.0,0.0,0.36,0.455,0.4409,0.9161,0
20587,9,26.1,0.44,11,43.56,2584,1,2,2006,51,92,21,2,124,0,0,0.128,2.88,0.3,0.73,0.2339,0.5817,0
20588,9,50.5,0.84,25,189.0,11362,34,1,2582,10,0,17,18,36,8,1,0.042,1.84,0.195,0.9196,0.7562,0.5164,0
20589,10,60.6,1.01,9,90.9,5454,7,2,1696,20,107,0,11,68,50,1,0.121,4.02,0.273,0.9145,0.423,-1.8581,0
20590,13,56.1,0.94,41,501.02,29901,40,3,1238,43,139,5,0,96,5,1,0.455,5.82,0.528,0.3689,0.5327,1.4401,1
20591,5,95.6,1.59,16,127.2,7648,17,1,2999,12,97,10,7,162,24,0,0.0,2.59,0.22,0.9372,0.1343,-0.6903,0
20592,5,66.2,1.1,36,198.0,11916,21,0,1433,32,39,25,29,11,0,0,0.0,0.0,0.336,0.8559,0.2009,2.5056,0
20593,1,57.9,0.96,20,19.2,1158,34,3,2935,11,0,3,0,124,65,0,0.0,5.88,0.113,0.3057,0.1213,1.5276,0
20594,1,26.2,0.44,35,15.4,917,7,5,2108,38,29,24,9,0,0,0,0.361,7.2,0.128,0.4879,0.6095,0.0821,1
20595,11,32.4,0.54,45,267.3,16038,15,2,752,35,25,13,11,160,0,0,0.256,3.08,0.382,0.885,0.4953,-0.514,0
20596,13,107.5,1.79,5,116.35,6988,13,1,1924,31,61,21,9,25,29,0,0.364,2.79,0.301,0.0873,0.9257,-1.1058,1
20597,14,52.7,0.88,64,788.48,47219,25,3,3150,57,26,2,18,309,54,2,0.0,5.64,0.276,0.1941,0.0993,-1.6301,1
20598,11,57.2,0.95,17,177.65,10696,27,3,1904,39,129,8,2,142,18,1,0.472,5.85,0.456,0.7034,0.4824,-0.2576,1
20599,3,7.9,0.13,1,0.39,24,32,2,1891,35,57,16,3,59,16,0,0.328,2.26,0.305,0.3298,0.6264,-0.3679,0
20600,8,13.8,0.23,36,66.24,3974,36,1,2556,32,51,23,8,0,41,1,0.263,1.23,0.438,0.2863,0.417,-0.731,0
20601,14,66.1,1.1,19,292.6,17583,45,3,337,11,9,13,8,170,13,1,0.012,6.3,0.376,0.0858,0.4381,0.1156,0
20602,1,28.5,0.48,30,14.4,855,27,1,1319,25,137,14,10,227,78,0,0.059,1.48,0.101,0.5534,0.8642,0.6906,0
20603,2,46.7,0.78,23,35.88,2148,11,0,3252,44,0,7,12,84,37,2,0.142,0.0,0.294,0.1093,0.6174,0.6543,0
20604,11,34.1,0.57,9,56.43,3376,15,0,1947,10,24,27,0,234,0,2,0.725,0.0,0.329,0.1197,0.8029,0.4072,0
20605,5,74.3,1.24,12,74.4,4458,28,2,2110,35,4,3,0,27,0,3,0.202,4.48,0.19,0.5171,0.1919,-0.3523,0
20606,11,54.4,0.91,8,80.08,4787,20,3,2316,14,0,16,20,101,0,0,0.383,5.73,0.244,0.8629,0.0296,-0.9827,1
20607,5,75.9,1.27,1,6.35,380,22,4,1398,34,33,0,0,93,25,0,0.0,9.08,0.321,0.2395,0.5198,-0.2245,0
20608,6,23.9,0.4,1,2.4,143,3,0,1689,21,0,7,21,0,21,0,0.0,0.0,0.29,0.2988,0.0536,-1.868,0
20609,6,64.8,1.08,15,97.2,5832,15,1,1497,28,61,0,23,43,42,0,0.322,2.08,0.441,0.0172,0.7653,1.5089,0
20610,5,61.1,1.02,6,30.6,1833,0,0,1583,43,28,17,6,10,0,0,0.235,0.0,0.372,0.9935,0.4305,-0.4905,0
20611,9,48.4,0.81,20,145.8,8712,23,1,636,24,24,0,24,19,30,1,0.105,1.81,0.239,0.8388,0.9036,-0.3673,0
20612,8,39.3,0.65,35,182.0,11004,17,2,2767,48,131,24,0,0,12,1,0.0,3.3,0.156,0.5478,0.9232,-0.9464,1
20613,7,75.6,1.26,16,141.12,8467,33,0,774,44,0,28,6,104,29,1,0.261,0.0,0.206,0.8243,0.4908,0.2197,0
20614,5,114.1,1.9,23,218.5,13122,0,3,1106,28,195,13,31,0,62,0,0.0,8.7,0.414,0.9091,0.3999,1.2127,0
20615,11,71.6,1.19,17,222.53,13389,36,1,1697,32,55,5,0,149,43,1,0.367,2.19,0.448,0.7436,0.6606,-1.0805,0
20616,6,39.3,0.65,1,3.9,236,30,0,1340,23,27,14,13,48,5,0,0.077,0.0,0.127,0.2934,0.3412,-1.1529,0
20617,10,34.2,0.57,12,68.4,4104,12,1,2319,46,103,13,8,156,77,0,0.232,1.57,0.455,0.0438,0.4575,-0.6298,0
20618,5,64.0,1.07,1,5.35,320,20,2,1714,62,52,27,12,65,35,0,0.327,4.14,0.337,0.6079,0.1044,-0.4369,0
20619,8,79.0,1.32,42,443.52,26544,9,0,1786,87,98,14,0,174,26,0,0.407,0.0,0.212,0.9581,0.4268,-0.7202,0
20620,8,70.8,1.18,3,28.32,1699,25,2,1599,25,33,6,13,0,31,0,0.089,4.36,0.275,0.0513,0.0264,0.3034,0
20621,9,59.7,1.0,32,288.0,17194,42,4,475,40,67,19,0,19,28,0,0.0,8.0,0.172,0.6604,0.4859,0.8928,0
20622,6,108.9,1.82,6,65.52,3920,21,6,2061,29,28,21,0,179,36,0,0.524,16.92,0.362,0.3533,0.3958,-0.0973,1
20623,10,74.1,1.23,63,774.9,46683,32,0,853,39,93,14,19,82,10,1,0.189,0.0,0.227,0.7432,0.469,-1.6359,1
20624,6,90.1,1.5,21,189.0,11353,0,0,1866,36,74,0,16,124,73,1,0.18,0.0,0.224,0.7195,0.7483,0.5545,0
20625,13,47.6,0.79,26,267.02,16089,18,1,1141,7,98,14,5,0,48,1,0.0,1.79,0.355,0.1189,0.5228,-0.5955,0
20626,15,46.3,0.77,1,11.55,694,53,1,1772,20,45,0,5,155,51,1,0.305,1.77,0.511,0.3411,0.1543,1.1904,0
20627,5,5.0,0.08,49,19.6,1225,30,1,1767,31,129,7,15,0,2,0,0.407,1.08,0.305,0.1265,0.2954,0.8261,1
20628,10,17.1,0.29,19,55.1,3249,22,1,1942,53,51,7,3,0,7,0,0.066,1.29,0.15,0.9256,0.7169,-1.1912,0
20629,8,53.6,0.89,25,178.0,10720,24,0,1463,8,49,16,21,34,0,1,0.164,0.0,0.261,0.2855,0.3738,0.4271,0
20630,9,7.0,0.12,21,22.68,1323,19,0,624,37,29,0,3,90,42,0,0.288,0.0,0.268,0.3336,0.8821,0.6685,0
20631,14,85.1,1.42,23,457.24,27402,18,1,1863,30,57,0,0,118,0,0,0.378,2.42,0.408,0.0746,0.7663,0.6646,1
20632,10,73.1,1.22,1,12.2,731,14,4,2816,13,103,0,10,5,0,0,0.12,8.88,0.209,0.8452,0.733,0.1204,0
20633,6,66.7,1.11,27,179.82,10805,18,0,3047,29,9,23,4,0,28,1,0.0,0.0,0.155,0.4176,0.9325,0.487,0
20634,8,112.2,1.87,18,269.28,16157,0,3,2846,7,77,17,14,32,15,0,0.216,8.61,0.386,0.0106,0.9279,1.2724,0
20635,9,91.5,1.52,1,13.68,824,0,0,2327,29,26,21,2,42,26,1,0.0,0.0,0.169,0.2508,0.7889,-1.6149,0
20636,6,69.5,1.16,32,222.72,13344,10,4,3049,19,20,14,11,63,6,1,0.295,8.64,0.259,0.229,0.1467,0.5521,1
20637,14,95.5,1.59,16,356.16,21392,32,0,498,45,10,26,21,111,21,1,0.0,0.0,0.507,0.5444,0.1819,0.6003,0
20638,8,97.0,1.62,17,220.32,13192,14,2,1609,15,58,3,9,65,0,0,0.433,5.24,0.265,0.9982,0.7556,-0.2643,0
20639,8,32.2,0.54,5,21.6,1288,0,1,1681,1,49,0,19,69,0,1,0.665,1.54,0.497,0.4669,0.9981,0.9972,0
20640,8,40.0,0.67,24,128.64,7680,12,2,2542,68,91,7,24,127,0,0,0.0,3.34,0.128,0.6496,0.6795,0.9837,0
20641,5,50.4,0.84,22,92.4,5544,44,2,1728,37,22,5,0,15,0,2,0.028,3.68,0.196,0.7995,0.5688,0.7576,0
20642,7,98.7,1.64,11,126.28,7600,26,1,1519,15,13,9,6,33,43,0,0.249,2.64,0.491,0.4192,0.3675,-0.567,0
20643,11,6.9,0.12,16,21.12,1214,3,2,2172,49,56,18,17,118,48,1,0.357,2.24,0.175,0.6403,0.9055,-0.092,0
20644,10,85.3,1.42,12,170.4,10236,20,1,1889,42,104,3,15,111,17,0,0.216,2.42,0.456,0.4711,0.9608,0.2384,1
20645,6,111.0,1.85,21,233.1,13986,26,0,907,18,0,14,0,0,17,1,0.0,0.0,0.181,0.6958,0.1251,-1.3163,1
20646,8,36.6,0.61,11,53.68,3221,33,2,1729,47,0,24,0,0,0,0,0.295,3.22,0.262,0.7636,0.2273,-1.8485,1
20647,4,101.0,1.68,33,221.76,13332,11,3,3595,43,22,0,10,0,42,1,0.504,8.04,0.46,0.0675,0.8683,-0.3589,0
20648,4,37.1,0.62,36,89.28,5342,30,0,668,6,90,9,0,0,17,1,0.122,0.0,0.368,0.8353,0.7469,0.627,0
20649,11,61.4,1.02,12,134.64,8105,46,2,1466,40,72,0,33,0,51,0,0.343,4.04,0.505,0.121,0.4681,-0.7393,0
20650,3,62.0,1.03,21,64.89,3906,0,0,2238,3,30,16,0,105,23,1,0.19,0.0,0.131,0.1564,0.8558,0.2325,0
20651,11,40.4,0.67,40,294.8,17776,0,5,2358,38,6,24,4,17,29,1,0.597,8.35,0.45,0.8615,0.601,0.5608,1
20652,3,45.5,0.76,37,84.36,5050,10,0,1737,15,90,16,0,134,39,2,0.0,0.0,0.335,0.2778,0.7934,-0.9842,0
20653,5,66.1,1.1,14,77.0,4627,11,1,2262,2,75,6,5,43,1,0,0.143,2.1,0.193,0.5942,0.6852,1.8051,0
20654,13,49.6,0.83,25,269.75,16120,49,2,2770,26,0,23,37,108,18,2,0.146,3.66,0.291,0.828,0.2866,0.5417,1
20655,1,115.9,1.93,28,54.04,3245,15,0,1750,39,0,25,0,17,56,2,0.642,0.0,0.468,0.4151,0.8833,-1.5327,1
20656,4,76.7,1.28,18,92.16,5522,20,1,1611,53,53,0,29,337,56,0,0.176,2.28,0.162,0.4766,0.5771,-0.746,1
20657,1,31.7,0.53,23,12.19,729,0,0,1396,24,138,11,1,12,14,0,0.275,0.0,0.281,0.4442,0.1425,3.036,0
20658,7,111.1,1.85,28,362.6,21776,11,2,2048,28,76,13,0,24,20,0,0.343,5.7,0.499,0.3966,0.3933,-0.6373,0
20659,3,74.4,1.24,21,78.12,4687,0,3,1616,27,134,4,19,56,28,0,0.423,6.72,0.437,0.1176,0.7732,0.3105,0
20660,14,34.5,0.57,14,111.72,6762,6,2,915,23,64,0,15,0,32,0,0.446,3.14,0.308,0.8557,0.5918,-1.7469,0
20661,10,47.2,0.79,23,181.7,10856,20,0,1827,61,6,19,4,152,0,1,0.175,0.0,0.466,0.9659,0.8702,-0.2508,0
20662,2,54.9,0.91,16,29.12,1757,12,0,2098,27,43,15,2,76,16,0,0.402,0.0,0.339,0.1642,0.1782,0.9693,0
20663,11,50.6,0.84,32,295.68,17811,30,0,3555,15,61,6,29,204,29,0,0.0,0.0,0.308,0.8194,0.22,0.7006,1
20664,14,79.9,1.33,28,521.36,31321,29,2,0,46,74,22,19,162,71,2,0.152,4.66,0.454,0.5295,0.6069,-0.0746,1
20665,9,28.5,0.48,10,43.2,2565,8,0,987,11,49,18,30,111,18,0,0.21,0.0,0.329,0.1275,0.0197,-1.3579,0
20666,13,79.5,1.32,32,549.12,33072,3,3,2695,20,74,2,10,134,0,0,0.06,6.96,0.468,0.7452,0.0439,-1.3757,1
20667,7,20.1,0.34,13,30.94,1829,6,2,1947,28,20,11,15,219,57,0,0.04,2.68,0.101,0.1047,0.7224,1.6543,0
20668,7,63.9,1.06,6,44.52,2684,11,1,2674,12,0,0,11,65,10,1,0.562,2.06,0.368,0.1524,0.1033,1.4072,0
20669,8,110.5,1.84,41,603.52,36244,30,0,1284,21,0,2,1,113,31,1,0.201,0.0,0.306,0.8591,0.4699,1.3697,0
20670,5,66.7,1.11,5,27.75,1668,53,0,1591,41,21,0,15,0,40,0,0.0,0.0,0.336,0.1906,0.0034,-1.0809,0
20671,15,5.0,0.08,13,15.6,975,0,2,2202,27,26,0,22,91,42,0,0.189,2.16,0.454,0.3233,0.4547,0.461,0
20672,13,37.8,0.63,21,171.99,10319,3,0,1860,52,0,42,9,0,0,0,0.11,0.0,0.212,0.0209,0.9444,0.8061,0
20673,2,33.8,0.56,12,13.44,811,14,0,1799,9,34,0,0,116,10,0,0.011,0.0,0.177,0.9387,0.2513,0.0535,0
20674,14,52.0,0.87,2,24.36,1456,9,0,1820,24,18,0,11,104,24,0,0.315,0.0,0.281,0.3922,0.5935,-0.099,0
20675,8,59.5,0.99,9,71.28,4284,23,0,1343,25,0,25,13,102,0,0,0.326,0.0,0.245,0.3809,0.9288,1.6454,0
20676,4,40.5,0.68,5,13.6,810,18,1,1796,33,63,22,3,128,84,1,0.057,1.68,0.257,0.8464,0.8569,0.8968,0
20677,6,10.7,0.18,1,1.08,64,0,1,2555,1,43,2,41,15,35,0,0.284,1.18,0.366,0.4239,0.8627,1.061,0
20678,8,56.9,0.95,7,53.2,3186,0,1,2040,57,4,8,13,85,49,0,0.236,1.95,0.365,0.2591,0.0703,-1.4884,0
20679,8,66.3,1.1,19,167.2,10078,9,2,687,52,57,0,15,162,61,1,0.082,4.2,0.38,0.1476,0.9279,0.9105,0
20680,5,90.4,1.51,4,30.2,1808,0,2,1447,4,0,0,0,0,0,2,0.196,5.02,0.396,0.1287,0.0135,1.3059,1
20681,14,50.6,0.84,30,352.8,21252,26,0,1508,7,113,4,9,151,52,0,0.115,0.0,0.481,0.8923,0.2895,0.8804,0
20682,7,35.4,0.59,14,57.82,3469,13,2,1453,22,105,26,9,194,0,0,0.0,3.18,0.251,0.0964,0.3896,0.831,0
20683,11,40.8,0.68,14,104.72,6283,17,0,2135,34,53,2,0,0,45,0,0.0,0.0,0.427,0.9261,0.4033,1.6456,0
20684,9,5.0,0.08,28,20.16,1260,10,1,2102,25,13,13,11,0,0,0,0.025,1.08,0.313,0.7455,0.4504,0.6252,0
20685,9,79.4,1.32,45,534.6,32157,36,1,1883,24,0,24,0,16,0,0,0.263,2.32,0.39,0.6011,0.8815,-2.2437,0
20686,10,70.3,1.17,14,163.8,9842,18,1,1626,16,24,14,0,170,36,0,0.089,2.17,0.294,0.7292,0.2183,0.8145,0
20687,13,22.9,0.38,22,108.68,6549,17,1,2125,43,15,15,6,0,64,0,0.0,1.38,0.216,0.3014,0.1209,1.8498,0
20688,17,48.7,0.81,36,495.72,29804,40,1,2749,15,77,0,19,0,0,1,0.351,1.81,0.397,0.5033,0.2535,-0.133,0
20689,13,33.7,0.56,27,196.56,11829,8,1,2202,23,76,4,17,86,53,1,0.0,1.56,0.436,0.5317,0.5953,1.1649,0
20690,7,39.5,0.66,9,41.58,2488,53,1,2958,19,64,10,11,181,40,0,0.121,1.66,0.357,0.861,0.1675,0.3568,0
20691,9,48.0,0.8,40,288.0,17280,18,0,2388,24,23,5,0,102,0,0,0.126,0.0,0.43,0.0088,0.4542,-2.4481,0
20692,7,61.1,1.02,17,121.38,7271,21,1,1590,29,33,29,0,122,16,1,0.217,2.02,0.263,0.4184,0.5941,1.4671,1
20693,12,69.8,1.16,1,13.92,838,14,0,3068,75,13,11,33,0,0,0,0.385,0.0,0.475,0.1479,0.2369,0.0003,1
20694,7,76.6,1.28,16,143.36,8579,0,0,2922,37,32,22,13,91,21,0,0.041,0.0,0.207,0.2402,0.1819,0.4219,1
20695,4,59.3,0.99,1,3.96,237,0,4,2237,52,49,4,18,117,35,0,0.136,7.96,0.302,0.8938,0.8626,1.1957,1
20696,11,47.4,0.79,48,417.12,25027,21,4,2057,45,6,36,23,402,32,0,0.209,7.16,0.464,0.1897,0.4284,0.1584,1
20697,11,39.4,0.66,34,246.84,14736,29,2,1961,28,36,0,25,0,0,0,0.099,3.32,0.267,0.4607,0.4153,-1.7192,1
20698,11,75.1,1.25,15,206.25,12391,35,1,2035,37,171,10,23,211,0,1,0.101,2.25,0.282,0.4161,0.5886,-0.3021,0
20699,18,113.9,1.9,23,786.6,47155,14,4,1720,70,67,14,0,174,0,2,0.0,11.6,0.522,0.4969,0.6809,-0.5243,1
20700,11,72.8,1.21,1,13.31,801,0,3,1865,14,137,24,4,214,1,1,0.346,6.63,0.338,0.3685,0.2093,-0.9986,0
20701,10,27.4,0.46,18,82.8,4932,2,0,1753,9,0,12,15,74,64,0,0.111,0.0,0.288,0.014,0.5899,-0.0723,0
20702,6,85.8,1.43,12,102.96,6178,0,2,1158,19,98,7,0,0,90,1,0.0,4.86,0.383,0.958,0.0006,0.4614,0
20703,3,62.1,1.03,34,105.06,6334,22,2,1747,61,23,4,0,37,0,0,0.284,4.06,0.183,0.3596,0.1417,1.368,0
20704,10,33.7,0.56,12,67.2,4044,18,0,1417,49,114,3,3,0,0,0,0.223,0.0,0.236,0.6789,0.8686,0.6842,0
20705,8,51.0,0.85,15,102.0,6120,31,0,2610,2,0,0,22,128,0,0,0.353,0.0,0.265,0.3402,0.2209,-0.5874,0
20706,8,45.9,0.76,26,158.08,9547,17,2,1737,54,21,15,7,0,0,1,0.063,3.52,0.193,0.3989,0.1155,0.1157,0
20707,8,48.4,0.81,13,84.24,5034,32,0,1575,31,79,15,0,105,30,1,0.389,0.0,0.248,0.4613,0.6657,-1.1268,0
20708,6,80.6,1.34,49,393.96,23696,34,2,2190,74,73,26,7,373,0,0,0.431,4.68,0.223,0.2867,0.1411,-0.5152,1
20709,14,83.7,1.4,34,666.4,39841,8,2,738,13,0,14,0,73,39,0,0.503,4.8,0.557,0.5155,0.5873,0.5436,1
20710,14,72.4,1.21,5,84.7,5068,10,1,1724,17,89,9,15,115,56,1,0.071,2.21,0.388,0.1535,0.0714,-0.0139,0
20711,1,80.6,1.34,20,26.8,1612,40,1,2868,40,125,0,23,0,0,0,0.045,2.34,0.152,0.7354,0.757,-1.9431,0
20712,2,62.0,1.03,22,45.32,2728,62,3,839,24,33,19,14,3,6,0,0.417,6.09,0.409,0.0962,0.0094,0.5526,1
20713,3,34.2,0.57,59,100.89,6053,37,2,999,27,137,24,0,159,0,0,0.326,3.14,0.315,0.2231,0.3051,0.8444,1
20714,7,43.2,0.72,36,181.44,10886,15,1,1561,26,0,13,14,0,12,1,0.27,1.72,0.44,0.4125,0.5393,0.8209,0
20715,11,26.1,0.44,1,4.84,287,24,2,896,1,85,0,7,59,24,0,0.0,2.88,0.269,0.7284,0.7852,-1.5643,1
20716,11,38.8,0.65,44,314.6,18779,16,2,2664,24,53,10,3,255,0,1,0.0,3.3,0.424,0.6584,0.503,1.0851,0
20717,10,66.4,1.11,42,466.2,27888,26,1,709,29,96,18,9,89,44,1,0.011,2.11,0.222,0.323,0.2451,-0.5643,0
20718,13,49.4,0.82,40,426.4,25688,15,0,1682,8,0,17,2,302,0,2,0.0,0.0,0.211,0.2236,0.4369,-1.6812,1
20719,9,102.2,1.7,14,214.2,12877,27,0,2867,52,0,22,49,13,10,0,0.225,0.0,0.35,0.8006,0.4943,1.4174,1
20720,5,43.5,0.72,16,57.6,3480,26,1,2161,50,171,7,12,0,0,0,0.08,1.72,0.331,0.5674,0.8007,-0.0989,0
20721,8,76.0,1.27,8,81.28,4864,42,1,2108,41,234,22,11,168,45,2,0.367,2.27,0.338,0.3275,0.2445,-0.3875,1
20722,3,49.9,0.83,1,2.49,150,17,2,2426,29,0,10,2,105,0,1,0.297,3.66,0.151,0.3911,0.6345,-0.016,1
20723,10,37.5,0.62,27,167.4,10125,46,3,650,14,51,16,0,0,35,2,0.204,4.86,0.24,0.0406,0.9549,-0.8131,0
20724,7,116.7,1.94,7,95.06,5718,19,0,3426,28,151,26,25,425,10,0,0.0,0.0,0.229,0.6123,0.9016,0.1163,1
20725,12,5.0,0.08,30,28.8,1800,9,1,1918,7,106,7,0,134,42,0,0.224,1.08,0.156,0.5049,0.0218,-0.4748,1
20726,7,80.4,1.34,11,103.18,6191,1,2,2473,4,172,8,0,67,80,0,0.341,4.68,0.389,0.245,0.0406,-0.1213,0
20727,8,46.8,0.78,18,112.32,6739,1,0,2069,1,52,7,7,0,0,0,0.0,0.0,0.41,0.073,0.5605,0.3279,0
20728,18,99.4,1.66,34,1015.92,60833,41,2,1718,47,147,27,21,224,0,1,0.211,5.32,0.373,0.8924,0.7128,0.1393,1
20729,10,39.7,0.66,8,52.8,3176,9,0,3310,32,107,23,0,11,2,0,0.142,0.0,0.245,0.3481,0.6891,1.0116,0
20730,3,60.0,1.0,16,48.0,2880,12,0,2553,1,55,5,8,0,4,1,0.344,0.0,0.243,0.6557,0.8042,0.9574,1
20731,1,62.8,1.05,33,34.65,2072,31,0,630,18,35,34,10,0,20,0,0.077,0.0,0.254,0.6548,0.6501,-0.6207,1
20732,10,50.9,0.85,34,289.0,17306,44,2,2399,23,49,0,14,0,18,1,0.159,3.7,0.357,0.6001,0.5387,0.8372,1
20733,7,81.6,1.36,33,314.16,18850,30,4,1078,33,123,9,29,98,0,0,0.047,9.44,0.188,0.4938,0.2342,0.1301,1
20734,12,60.5,1.01,36,436.32,26136,3,0,1841,7,43,12,14,112,51,0,0.0,0.0,0.199,0.4865,0.9673,0.7562,0
20735,6,113.8,1.9,17,193.8,11608,33,0,2440,18,102,14,14,0,0,1,0.09,0.0,0.238,0.9347,0.3051,0.02,0
20736,7,47.8,0.8,23,128.8,7696,0,0,1305,27,20,16,13,86,24,0,0.082,0.0,0.27,0.1926,0.9082,-0.3124,0
20737,1,61.5,1.02,40,40.8,2460,16,2,795,19,0,12,0,0,32,0,0.662,4.04,0.247,0.1002,0.8982,2.1733,0
20738,14,110.3,1.84,21,540.96,32428,33,2,2924,40,82,26,18,89,21,2,0.597,5.68,0.437,0.5887,0.2967,0.2727,1
20739,10,30.7,0.51,14,71.4,4298,13,2,753,41,24,8,2,183,2,1,0.196,3.02,0.312,0.8653,0.4031,-0.8761,0
20740,7,17.8,0.3,31,65.1,3863,7,2,2301,10,0,8,4,94,22,0,0.139,2.6,0.225,0.5854,0.5024,2.0178,0
20741,8,85.6,1.43,22,251.68,15066,27,2,1271,17,46,1,13,184,59,0,0.131,4.86,0.295,0.712,0.6536,-0.5137,0
20742,1,41.1,0.68,35,23.8,1438,11,1,1394,56,104,7,2,250,0,1,0.0,1.68,0.084,0.5597,0.2126,0.7123,0
20743,3,91.9,1.53,22,100.98,6065,2,0,3453,7,109,12,22,257,0,2,0.0,0.0,0.136,0.8296,0.2578,0.3043,1
20744,6,5.0,0.08,20,9.6,600,0,1,3418,19,24,20,13,0,0,1,0.1,1.08,0.236,0.0118,0.8095,0.5639,0
